full_name,Position,TEAM,GP,MIN,PTS,FG_PCT,FG3_PCT,FT_PCT,AST,BLK,STL,REB,TOV,Salary,DREB,FG3A,FG3M,FGA,FGM,FTA,FTM,GS,LEAGUE_ID,OREB,ORGANIZATION_ID,PF,PLAYER_AGE,PLAYER_ID,SCHOOL_NAME,SEASON_ID,TEAM_ID,Team_ID,id,first_name,last_name,is_active,PlayerID,Status,TeamID,Team,Jersey,PositionCategory,FirstName,LastName,Height,Weight,BirthDate,BirthCity,BirthState,BirthCountry,HighSchool,College,PhotoUrl,Experience,SportRadarPlayerID,RotoworldPlayerID,RotoWirePlayerID,FantasyAlarmPlayerID,StatsPlayerID,SportsDirectPlayerID,XmlTeamPlayerID,InjuryStatus,InjuryBodyPart,InjuryStartDate,InjuryNotes,FanDuelPlayerID,DraftKingsPlayerID,YahooPlayerID,FanDuelName,DraftKingsName,YahooName,DepthChartPosition,DepthChartOrder,GlobalTeamID,FantasyDraftName,FantasyDraftPlayerID,UsaTodayPlayerID,UsaTodayHeadshotUrl,UsaTodayHeadshotNoBackgroundUrl,UsaTodayHeadshotUpdated,UsaTodayHeadshotNoBackgroundUpdated,NbaDotComPlayerID
Carmelo Anthony,PF,POR,50,1623,763,0.426,0.371,0.843,79,23,40,313,87,1364204,252,194,72,679,289,134,113,50,0,61,,142,35,2546,,2019-20,1610612757,,2546,Carmelo,Anthony,TRUE,20000784,Active,19,POR,0,F,Carmelo,Anthony,80,238,1984-05-29T00:00:00,Brooklyn,New York,,,Syracuse,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000784.png,15,32688af1-7ac2-432e-b60a-74b9bd89df57,929,2351,200155,172890,542943,901,Scrambled,Scrambled,,Scrambled,9508,172890,3706,Carmelo Anthony,Carmelo Anthony,Carmelo Anthony,PF,1,20000019,Carmelo Anthony,172890,4586656,http://cdn.usatsimg.com/api/download/?imageID=11418004,http://cdn.usatsimg.com/api/download/?imageID=10772753,2018-10-11T15:27:13,2018-04-07T17:02:18,2546
Carmelo Anthony,PF,POR,50,1623,763,0.426,0.371,0.843,79,23,40,313,87,1364204,252,194,72,679,289,134,113,50,0,61,,142,35,2546,,2019-20,1610612757,,2546,Carmelo,Anthony,TRUE,20000784,Active,19,POR,0,F,Carmelo,Anthony,80,238,1984-05-29T00:00:00,Brooklyn,New York,,,Syracuse,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000784.png,15,32688af1-7ac2-432e-b60a-74b9bd89df57,929,2351,200155,172890,542943,901,Scrambled,Scrambled,,Scrambled,9508,172890,3706,Carmelo Anthony,Carmelo Anthony,Carmelo Anthony,PF,1,20000019,Carmelo Anthony,172890,4586656,http://cdn.usatsimg.com/api/download/?imageID=11418004,http://cdn.usatsimg.com/api/download/?imageID=10772753,2018-10-11T15:27:13,2018-04-07T17:02:18,2546
OG Anunoby,SF,TOR,63,1897,675,0.507,0.381,0.686,99,42,88,341,75,2281800,267,215,82,527,267,86,59,62,0,74,,155,22,1628384,,2019-20,1610612761,,1628384,OG,Anunoby,TRUE,20001838,Active,10,TOR,3,F,OG,Anunoby,79,232,1997-07-17T00:00:00,,,,,Indiana,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001838.png,1,9474fa0a-70dd-44c4-9751-dac5839ae7f3,2787,4121,200969,900535,766662,,Scrambled,Scrambled,,Scrambled,68090,900535,5836,O.G. Anunoby,OG Anunoby,OG Anunoby,SF,0,20000010,OG Anunoby,900535,4588029,http://cdn.usatsimg.com/api/download/?imageID=13583550,http://cdn.usatsimg.com/api/download/?imageID=13583549,2019-10-28T16:47:25,2019-10-28T16:47:24,1628384
OG Anunoby,SF,TOR,63,1897,675,0.507,0.381,0.686,99,42,88,341,75,2281800,267,215,82,527,267,86,59,62,0,74,,155,22,1628384,,2019-20,1610612761,,1628384,OG,Anunoby,TRUE,20001838,Active,10,TOR,3,F,OG,Anunoby,79,232,1997-07-17T00:00:00,,,,,Indiana,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001838.png,1,9474fa0a-70dd-44c4-9751-dac5839ae7f3,2787,4121,200969,900535,766662,,Scrambled,Scrambled,,Scrambled,68090,900535,5836,O.G. Anunoby,OG Anunoby,OG Anunoby,SF,0,20000010,OG Anunoby,900535,4588029,http://cdn.usatsimg.com/api/download/?imageID=13583550,http://cdn.usatsimg.com/api/download/?imageID=13583549,2019-10-28T16:47:25,2019-10-28T16:47:24,1628384
Ryan Arcidiacono,PG,CHI,58,930,261,0.409,0.391,0.711,96,3,27,110,37,3000000,90,138,54,220,90,38,27,4,0,20,,96,25,1627853,,2019-20,1610612741,,1627853,Ryan,Arcidiacono,TRUE,20001746,Active,11,CHI,51,G,Ryan,Arcidiacono,75,195,1994-03-26T00:00:00,Philadelphia,Pennsylvania,,,Villanova,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001746.png,1,7c2dc4ed-5d14-4342-9fe7-18c66fdcb6ab,2703,3938,200917,697940,751512,,Scrambled,Scrambled,2020-03-11T00:00:00,Scrambled,23740,697940,5695,Ryan Arcidiacono,Ryan Arcidiacono,Ryan Arcidiacono,SG,1,20000011,Ryan Arcidiacono,697940,4587944,http://cdn.usatsimg.com/api/download/?imageID=13477289,http://cdn.usatsimg.com/api/download/?imageID=13514552,2019-10-09T17:16:12,2019-10-14T09:48:28,1627853
Ryan Arcidiacono,PG,CHI,58,930,261,0.409,0.391,0.711,96,3,27,110,37,3000000,90,138,54,220,90,38,27,4,0,20,,96,25,1627853,,2019-20,1610612741,,1627853,Ryan,Arcidiacono,TRUE,20001746,Active,11,CHI,51,G,Ryan,Arcidiacono,75,195,1994-03-26T00:00:00,Philadelphia,Pennsylvania,,,Villanova,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001746.png,1,7c2dc4ed-5d14-4342-9fe7-18c66fdcb6ab,2703,3938,200917,697940,751512,,Scrambled,Scrambled,2020-03-11T00:00:00,Scrambled,23740,697940,5695,Ryan Arcidiacono,Ryan Arcidiacono,Ryan Arcidiacono,SG,1,20000011,Ryan Arcidiacono,697940,4587944,http://cdn.usatsimg.com/api/download/?imageID=13477289,http://cdn.usatsimg.com/api/download/?imageID=13514552,2019-10-09T17:16:12,2019-10-14T09:48:28,1627853
Trevor Ariza,SF,SAC,32,791,192,0.388,0.352,0.778,50,7,35,146,28,12195122,125,122,43,165,64,27,21,0,0,21,,63,34,2772,,2019-20,1610612758,,2772,Trevor,Ariza,TRUE,20000541,Active,19,POR,8,F,Trevor,Ariza,80,215,1985-06-30T00:00:00,Miami,Florida,,,UCLA,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000541.png,14,9392d5b6-3dbf-4375-8fdd-4dafaae6ede4,1083,2461,200199,229738,671738,1048,Scrambled,Scrambled,,Scrambled,9538,229738,3860,Trevor Ariza,Trevor Ariza,Trevor Ariza,SF,0,20000019,Trevor Ariza,229738,4586659,http://cdn.usatsimg.com/api/download/?imageID=13714940,http://cdn.usatsimg.com/api/download/?imageID=13714934,2019-11-26T10:26:18,2019-11-26T10:26:11,2772
Trevor Ariza,SF,POR,21,702,231,0.491,0.4,0.872,41,8,34,100,28,12195122,87,85,34,159,78,47,41,21,0,13,,48,34,2772,,2019-20,1610612757,,2772,Trevor,Ariza,TRUE,20000541,Active,19,POR,8,F,Trevor,Ariza,80,215,1985-06-30T00:00:00,Miami,Florida,,,UCLA,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000541.png,14,9392d5b6-3dbf-4375-8fdd-4dafaae6ede4,1083,2461,200199,229738,671738,1048,Scrambled,Scrambled,,Scrambled,9538,229738,3860,Trevor Ariza,Trevor Ariza,Trevor Ariza,SF,0,20000019,Trevor Ariza,229738,4586659,http://cdn.usatsimg.com/api/download/?imageID=13714940,http://cdn.usatsimg.com/api/download/?imageID=13714934,2019-11-26T10:26:18,2019-11-26T10:26:11,2772
Trevor Ariza,SF,TOT,53,1492,423,0.438,0.372,0.838,91,15,69,246,56,12195122,212,207,77,324,142,74,62,21,0,34,,111,34,2772,,2019-20,0,,2772,Trevor,Ariza,TRUE,20000541,Active,19,POR,8,F,Trevor,Ariza,80,215,1985-06-30T00:00:00,Miami,Florida,,,UCLA,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000541.png,14,9392d5b6-3dbf-4375-8fdd-4dafaae6ede4,1083,2461,200199,229738,671738,1048,Scrambled,Scrambled,,Scrambled,9538,229738,3860,Trevor Ariza,Trevor Ariza,Trevor Ariza,SF,0,20000019,Trevor Ariza,229738,4586659,http://cdn.usatsimg.com/api/download/?imageID=13714940,http://cdn.usatsimg.com/api/download/?imageID=13714934,2019-11-26T10:26:18,2019-11-26T10:26:11,2772
Trevor Ariza,SF,SAC,32,791,192,0.388,0.352,0.778,50,7,35,146,28,12195122,125,122,43,165,64,27,21,0,0,21,,63,34,2772,,2019-20,1610612758,,2772,Trevor,Ariza,TRUE,20000541,Active,19,POR,8,F,Trevor,Ariza,80,215,1985-06-30T00:00:00,Miami,Florida,,,UCLA,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000541.png,14,9392d5b6-3dbf-4375-8fdd-4dafaae6ede4,1083,2461,200199,229738,671738,1048,Scrambled,Scrambled,,Scrambled,9538,229738,3860,Trevor Ariza,Trevor Ariza,Trevor Ariza,SF,0,20000019,Trevor Ariza,229738,4586659,http://cdn.usatsimg.com/api/download/?imageID=13714940,http://cdn.usatsimg.com/api/download/?imageID=13714934,2019-11-26T10:26:18,2019-11-26T10:26:11,2772
Trevor Ariza,SF,POR,21,702,231,0.491,0.4,0.872,41,8,34,100,28,12195122,87,85,34,159,78,47,41,21,0,13,,48,34,2772,,2019-20,1610612757,,2772,Trevor,Ariza,TRUE,20000541,Active,19,POR,8,F,Trevor,Ariza,80,215,1985-06-30T00:00:00,Miami,Florida,,,UCLA,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000541.png,14,9392d5b6-3dbf-4375-8fdd-4dafaae6ede4,1083,2461,200199,229738,671738,1048,Scrambled,Scrambled,,Scrambled,9538,229738,3860,Trevor Ariza,Trevor Ariza,Trevor Ariza,SF,0,20000019,Trevor Ariza,229738,4586659,http://cdn.usatsimg.com/api/download/?imageID=13714940,http://cdn.usatsimg.com/api/download/?imageID=13714934,2019-11-26T10:26:18,2019-11-26T10:26:11,2772
Trevor Ariza,SF,TOT,53,1492,423,0.438,0.372,0.838,91,15,69,246,56,12195122,212,207,77,324,142,74,62,21,0,34,,111,34,2772,,2019-20,0,,2772,Trevor,Ariza,TRUE,20000541,Active,19,POR,8,F,Trevor,Ariza,80,215,1985-06-30T00:00:00,Miami,Florida,,,UCLA,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000541.png,14,9392d5b6-3dbf-4375-8fdd-4dafaae6ede4,1083,2461,200199,229738,671738,1048,Scrambled,Scrambled,,Scrambled,9538,229738,3860,Trevor Ariza,Trevor Ariza,Trevor Ariza,SF,0,20000019,Trevor Ariza,229738,4586659,http://cdn.usatsimg.com/api/download/?imageID=13714940,http://cdn.usatsimg.com/api/download/?imageID=13714934,2019-11-26T10:26:18,2019-11-26T10:26:11,2772
D.J. Augustin,PG,ORL,49,1215,511,0.393,0.345,0.885,223,1,30,109,69,7250000,91,174,60,397,156,157,139,6,0,18,,53,32,201571,,2019-20,1610612753,,201571,D.J.,Augustin,TRUE,20000813,Active,5,ORL,14,G,D.J.,Augustin,71,183,1987-11-10T00:00:00,New Orleans,Louisiana,,,Texas,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000813.png,10,a18805c2-d746-4d4b-be83-5b96c3bdf6af,1471,2939,200534,329524,732679,1868,Scrambled,Scrambled,,Scrambled,9466,329524,4471,D.J. Augustin,D.J. Augustin,D.J. Augustin,PG,1,20000005,D.J. Augustin,329524,4587645,http://cdn.usatsimg.com/api/download/?imageID=13458752,http://cdn.usatsimg.com/api/download/?imageID=13515044,2019-10-09T17:16:12,2019-10-14T10:06:42,201571
D.J. Augustin,PG,ORL,49,1215,511,0.393,0.345,0.885,223,1,30,109,69,7250000,91,174,60,397,156,157,139,6,0,18,,53,32,201571,,2019-20,1610612753,,201571,D.J.,Augustin,TRUE,20000813,Active,5,ORL,14,G,D.J.,Augustin,71,183,1987-11-10T00:00:00,New Orleans,Louisiana,,,Texas,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000813.png,10,a18805c2-d746-4d4b-be83-5b96c3bdf6af,1471,2939,200534,329524,732679,1868,Scrambled,Scrambled,,Scrambled,9466,329524,4471,D.J. Augustin,D.J. Augustin,D.J. Augustin,PG,1,20000005,D.J. Augustin,329524,4587645,http://cdn.usatsimg.com/api/download/?imageID=13458752,http://cdn.usatsimg.com/api/download/?imageID=13515044,2019-10-09T17:16:12,2019-10-14T10:06:42,201571
Deandre Ayton,C,PHX,30,996,570,0.548,0,0.769,57,51,22,360,71,9562920,237,3,0,465,255,78,60,25,0,123,,97,21,1629028,,2019-20,1610612756,,1629028,Deandre,Ayton,TRUE,20001990,Active,29,PHO,22,C,Deandre,Ayton,83,250,1998-07-23T00:00:00,,,,,Arizona,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001990.png,0,7ca4beac-bbd6-454f-b820-4e8442a3e1e5,2941,4372,201171,1061507,779969,,Scrambled,Scrambled,2020-03-12T00:00:00,Scrambled,84673,1061507,5958,Deandre Ayton,Deandre Ayton,Deandre Ayton,C,0,20000029,Deandre Ayton,1061507,4587171,http://cdn.usatsimg.com/api/download/?imageID=13454558,http://cdn.usatsimg.com/api/download/?imageID=13514557,2019-10-03T13:01:25,2019-10-14T09:48:38,1629028
Deandre Ayton,C,PHX,30,996,570,0.548,0,0.769,57,51,22,360,71,9562920,237,3,0,465,255,78,60,25,0,123,,97,21,1629028,,2019-20,1610612756,,1629028,Deandre,Ayton,TRUE,20001990,Active,29,PHO,22,C,Deandre,Ayton,83,250,1998-07-23T00:00:00,,,,,Arizona,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001990.png,0,7ca4beac-bbd6-454f-b820-4e8442a3e1e5,2941,4372,201171,1061507,779969,,Scrambled,Scrambled,2020-03-12T00:00:00,Scrambled,84673,1061507,5958,Deandre Ayton,Deandre Ayton,Deandre Ayton,C,0,20000029,Deandre Ayton,1061507,4587171,http://cdn.usatsimg.com/api/download/?imageID=13454558,http://cdn.usatsimg.com/api/download/?imageID=13514557,2019-10-03T13:01:25,2019-10-14T09:48:38,1629028
Dwayne Bacon,SF,CHA,39,687,224,0.348,0.284,0.66,52,2,23,100,37,1618520,85,67,19,244,85,53,35,11,0,15,,52,24,1628407,,2019-20,1610612766,,1628407,Dwayne,Bacon,TRUE,20001861,Active,2,CHA,7,F,Dwayne,Bacon,78,221,1995-08-30T00:00:00,,,,,Florida State,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001861.png,1,4bce90d5-d5ef-4fe3-b6ce-c974a3d44bdc,2832,4105,200983,879502,767988,,Scrambled,Scrambled,,Scrambled,66061,879502,5853,Dwayne Bacon,Dwayne Bacon,Dwayne Bacon,SF,1,20000002,Dwayne Bacon,879502,4587533,http://cdn.usatsimg.com/api/download/?imageID=13454614,http://cdn.usatsimg.com/api/download/?imageID=13514738,2019-10-03T13:02:16,2019-10-14T09:54:26,1628407
Dwayne Bacon,SF,CHA,39,687,224,0.348,0.284,0.66,52,2,23,100,37,1618520,85,67,19,244,85,53,35,11,0,15,,52,24,1628407,,2019-20,1610612766,,1628407,Dwayne,Bacon,TRUE,20001861,Active,2,CHA,7,F,Dwayne,Bacon,78,221,1995-08-30T00:00:00,,,,,Florida State,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001861.png,1,4bce90d5-d5ef-4fe3-b6ce-c974a3d44bdc,2832,4105,200983,879502,767988,,Scrambled,Scrambled,,Scrambled,66061,879502,5853,Dwayne Bacon,Dwayne Bacon,Dwayne Bacon,SF,1,20000002,Dwayne Bacon,879502,4587533,http://cdn.usatsimg.com/api/download/?imageID=13454614,http://cdn.usatsimg.com/api/download/?imageID=13514738,2019-10-03T13:02:16,2019-10-14T09:54:26,1628407
Marvin Bagley III,PF,SAC,13,334,185,0.467,0.182,0.806,10,12,6,97,18,8556120,68,22,4,167,78,31,25,6,0,29,,43,21,1628963,,2019-20,1610612758,,1628963,Marvin,Bagley III,TRUE,20001995,Active,30,SAC,35,F,Marvin,Bagley,83,235,1999-03-14T00:00:00,,,,,Duke,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001995.png,0,e86c1439-4ef0-4530-9c41-c3a682962eb3,2940,4397,201122,1076209,779989,,Scrambled,Scrambled,2020-03-12T00:00:00,Scrambled,84679,1076209,5959,Marvin Bagley,Marvin Bagley III,Marvin Bagley III,PF,0,20000030,Marvin Bagley III,1076209,4587214,http://cdn.usatsimg.com/api/download/?imageID=13714932,http://cdn.usatsimg.com/api/download/?imageID=13714918,2019-11-26T10:26:08,2019-11-26T10:25:46,1628963
Marvin Bagley III,PF,SAC,13,334,185,0.467,0.182,0.806,10,12,6,97,18,8556120,68,22,4,167,78,31,25,6,0,29,,43,21,1628963,,2019-20,1610612758,,1628963,Marvin,Bagley III,TRUE,20001995,Active,30,SAC,35,F,Marvin,Bagley,83,235,1999-03-14T00:00:00,,,,,Duke,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001995.png,0,e86c1439-4ef0-4530-9c41-c3a682962eb3,2940,4397,201122,1076209,779989,,Scrambled,Scrambled,2020-03-12T00:00:00,Scrambled,84679,1076209,5959,Marvin Bagley,Marvin Bagley III,Marvin Bagley III,PF,0,20000030,Marvin Bagley III,1076209,4587214,http://cdn.usatsimg.com/api/download/?imageID=13714932,http://cdn.usatsimg.com/api/download/?imageID=13714918,2019-11-26T10:26:08,2019-11-26T10:25:46,1628963
Lonzo Ball,PG,NOP,56,1817,695,0.412,0.383,0.567,392,30,80,348,172,8719320,285,363,139,628,259,67,38,47,0,63,,110,22,1628366,,2019-20,1610612740,,1628366,Lonzo,Ball,TRUE,20001823,Active,23,NO,2,G,Lonzo,Ball,78,190,1997-10-27T00:00:00,,,,,UCLA,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001823.png,1,0f1de951-5a0e-4bc7-977c-8dafd0fbf121,2778,4110,200944,946714,774924,,Scrambled,Scrambled,,Scrambled,80806,946714,5764,Lonzo Ball,Lonzo Ball,Lonzo Ball,PG,0,20000023,Lonzo Ball,946714,4587098,http://cdn.usatsimg.com/api/download/?imageID=13477272,http://cdn.usatsimg.com/api/download/?imageID=13514629,2019-10-09T17:16:12,2019-10-14T09:50:53,1628366
Lonzo Ball,PG,NOP,56,1817,695,0.412,0.383,0.567,392,30,80,348,172,8719320,285,363,139,628,259,67,38,47,0,63,,110,22,1628366,,2019-20,1610612740,,1628366,Lonzo,Ball,TRUE,20001823,Active,23,NO,2,G,Lonzo,Ball,78,190,1997-10-27T00:00:00,,,,,UCLA,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001823.png,1,0f1de951-5a0e-4bc7-977c-8dafd0fbf121,2778,4110,200944,946714,774924,,Scrambled,Scrambled,,Scrambled,80806,946714,5764,Lonzo Ball,Lonzo Ball,Lonzo Ball,PG,0,20000023,Lonzo Ball,946714,4587098,http://cdn.usatsimg.com/api/download/?imageID=13477272,http://cdn.usatsimg.com/api/download/?imageID=13514629,2019-10-09T17:16:12,2019-10-14T09:50:53,1628366
Mo Bamba,C,ORL,60,868,332,0.468,0.356,0.674,42,85,22,299,42,5697600,201,104,37,282,132,46,31,0,0,98,,115,21,1628964,,2019-20,1610612753,,1628964,Mo,Bamba,TRUE,20001985,Active,5,ORL,5,C,Mohamed,Bamba,84,231,1998-05-12T00:00:00,,,,,Texas,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001985.png,0,a6bf9402-7f41-49a9-ab28-fe0bdffb5060,2932,4371,201133,1071928,779977,,Scrambled,Scrambled,,Scrambled,84675,1071928,6017,Mohamed Bamba,Mo Bamba,Mo Bamba,C,1,20000005,Mo Bamba,1071928,4587646,http://cdn.usatsimg.com/api/download/?imageID=13458747,http://cdn.usatsimg.com/api/download/?imageID=13515015,2019-10-09T17:16:12,2019-10-14T10:05:14,1628964
Mo Bamba,C,ORL,60,868,332,0.468,0.356,0.674,42,85,22,299,42,5697600,201,104,37,282,132,46,31,0,0,98,,115,21,1628964,,2019-20,1610612753,,1628964,Mo,Bamba,TRUE,20001985,Active,5,ORL,5,C,Mohamed,Bamba,84,231,1998-05-12T00:00:00,,,,,Texas,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001985.png,0,a6bf9402-7f41-49a9-ab28-fe0bdffb5060,2932,4371,201133,1071928,779977,,Scrambled,Scrambled,,Scrambled,84675,1071928,6017,Mohamed Bamba,Mo Bamba,Mo Bamba,C,1,20000005,Mo Bamba,1071928,4587646,http://cdn.usatsimg.com/api/download/?imageID=13458747,http://cdn.usatsimg.com/api/download/?imageID=13515015,2019-10-09T17:16:12,2019-10-14T10:05:14,1628964
J.J. Barea,PG,DAL,26,391,194,0.413,0.382,0.944,99,2,4,48,35,1620564,38,76,29,179,74,18,17,4,0,10,,25,35,200826,,2019-20,1610612742,,200826,J.J.,Barea,TRUE,20000531,Active,25,DAL,5,G,J.J.,Barea,70,180,1984-06-26T00:00:00,Mayaguez,Puerto Rico,,,Northeastern,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000531.png,12,b6cdfbf4-fd3f-46f3-b889-732b3bae1da8,1326,2775,200543,173520,648416,,Scrambled,Scrambled,,Scrambled,9495,173520,4203,Jose Juan Barea,J.J. Barea,J.J. Barea,SF,1,20000025,J.J. Barea,173520,4587130,http://cdn.usatsimg.com/api/download/?imageID=8332490,http://cdn.usatsimg.com/api/download/?imageID=10773592,2015-01-16T18:38:22,2018-04-07T19:00:03,200826
J.J. Barea,PG,DAL,26,391,194,0.413,0.382,0.944,99,2,4,48,35,1620564,38,76,29,179,74,18,17,4,0,10,,25,35,200826,,2019-20,1610612742,,200826,J.J.,Barea,TRUE,20000531,Active,25,DAL,5,G,J.J.,Barea,70,180,1984-06-26T00:00:00,Mayaguez,Puerto Rico,,,Northeastern,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000531.png,12,b6cdfbf4-fd3f-46f3-b889-732b3bae1da8,1326,2775,200543,173520,648416,,Scrambled,Scrambled,,Scrambled,9495,173520,4203,Jose Juan Barea,J.J. Barea,J.J. Barea,SF,1,20000025,J.J. Barea,173520,4587130,http://cdn.usatsimg.com/api/download/?imageID=8332490,http://cdn.usatsimg.com/api/download/?imageID=10773592,2015-01-16T18:38:22,2018-04-07T19:00:03,200826
Harrison Barnes,SF,SAC,64,2231,941,0.459,0.383,0.803,152,10,38,306,80,24147727,245,243,93,711,326,244,196,64,0,61,,82,27,203084,,2019-20,1610612758,,203084,Harrison,Barnes,TRUE,20000483,Active,30,SAC,40,F,Harrison,Barnes,80,225,1992-05-30T00:00:00,Ames,Iowa,,,North Carolina,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000483.png,6,ce8d0944-b277-499e-9701-02a5f1828615,1827,3305,200215,552336,748083,3226,Scrambled,Scrambled,,Scrambled,15946,552336,5013,Harrison Barnes,Harrison Barnes,Harrison Barnes,SF,0,20000030,Harrison Barnes,552336,4587216,http://cdn.usatsimg.com/api/download/?imageID=13714814,http://cdn.usatsimg.com/api/download/?imageID=13714937,2019-11-26T10:23:02,2019-11-26T10:26:14,203084
Harrison Barnes,SF,SAC,64,2231,941,0.459,0.383,0.803,152,10,38,306,80,24147727,245,243,93,711,326,244,196,64,0,61,,82,27,203084,,2019-20,1610612758,,203084,Harrison,Barnes,TRUE,20000483,Active,30,SAC,40,F,Harrison,Barnes,80,225,1992-05-30T00:00:00,Ames,Iowa,,,North Carolina,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000483.png,6,ce8d0944-b277-499e-9701-02a5f1828615,1827,3305,200215,552336,748083,3226,Scrambled,Scrambled,,Scrambled,15946,552336,5013,Harrison Barnes,Harrison Barnes,Harrison Barnes,SF,0,20000030,Harrison Barnes,552336,4587216,http://cdn.usatsimg.com/api/download/?imageID=13714814,http://cdn.usatsimg.com/api/download/?imageID=13714937,2019-11-26T10:23:02,2019-11-26T10:26:14,203084
RJ Barrett,PF,NYK,56,1704,803,0.402,0.32,0.614,143,17,55,279,124,7839960,229,197,63,727,292,254,156,55,0,50,,122,19,1629628,,2019-20,1610612752,,1629628,RJ,Barrett,TRUE,20002272,Active,6,NY,9,F,RJ,Barrett,78,214,,,,,,Duke,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002272.png,0,42c5f009-dfd2-4a94-a750-0943791e138e,3101,4767,201256,1132031,785220,,Scrambled,Scrambled,,Scrambled,110357,1132031,6165,R.J. Barrett,RJ Barrett,RJ Barrett,SG,0,20000006,RJ Barrett,1132031,4588203,http://cdn.usatsimg.com/api/download/?imageID=13458723,http://cdn.usatsimg.com/api/download/?imageID=13514864,2019-10-09T17:16:12,2019-10-14T09:59:16,1629628
RJ Barrett,PF,NYK,56,1704,803,0.402,0.32,0.614,143,17,55,279,124,7839960,229,197,63,727,292,254,156,55,0,50,,122,19,1629628,,2019-20,1610612752,,1629628,RJ,Barrett,TRUE,20002272,Active,6,NY,9,F,RJ,Barrett,78,214,,,,,,Duke,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002272.png,0,42c5f009-dfd2-4a94-a750-0943791e138e,3101,4767,201256,1132031,785220,,Scrambled,Scrambled,,Scrambled,110357,1132031,6165,R.J. Barrett,RJ Barrett,RJ Barrett,SG,0,20000006,RJ Barrett,1132031,4588203,http://cdn.usatsimg.com/api/download/?imageID=13458723,http://cdn.usatsimg.com/api/download/?imageID=13514864,2019-10-09T17:16:12,2019-10-14T09:59:16,1629628
Will Barton,SG,DEN,58,1916,874,0.45,0.375,0.767,212,29,61,365,88,12776786,289,288,108,738,332,133,102,58,0,76,,121,29,203115,,2019-20,1610612743,,203115,Will,Barton,TRUE,20000887,Active,20,DEN,5,G,Will,Barton,77,181,1991-01-06T00:00:00,Baltimore,Maryland,,,Memphis,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000887.png,6,85e1279a-77c4-49a7-bfa0-7699e64b581f,1979,3335,200423,551760,747946,3379,Scrambled,Scrambled,,Scrambled,17333,551760,5074,Will Barton,Will Barton,Will Barton,SF,0,20000020,Will Barton,551760,4586818,http://cdn.usatsimg.com/api/download/?imageID=13714916,http://cdn.usatsimg.com/api/download/?imageID=13714872,2019-11-26T10:25:41,2019-11-26T10:24:24,203115
